pathway_name,sage_value,sage_value_sd
Aromatic amino acids,0.009011753088691826,0.003013595770381474
Branched-chain amino acids,0.006178409651991287,0.002001290187183374
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),0.08155871023526717,0.01600222870624284
IDL (average diameter 28.6 nm),0.04975800147231724,0.009532694608495514
Large HDL (average diameter 12.1 nm),0.011529730672974508,0.003406494037105962
Large LDL (average diameter 25.5 nm),0.018713046727109366,0.0026523773084073644
Large VLDL (average diameter 53.6 nm),0.00890234223133696,0.009952148510177915
Medium HDL (average diameter 10.9 nm),0.0040836538958157744,0.002071578283224792
Medium LDL (average diameter 23 nm),0.01091548058375513,0.0026691633759319375
Medium VLDL (average diameter 44.5 nm),0.06963423948446619,0.014564652672529948
Small HDL (average diameter 8.7 nm),0.004401051697611486,0.001998510769386499
Small LDL (average diameter 18.7 nm),0.03617504919591758,0.006885689516887726
Small VLDL (average diameter 36.8 nm),0.09149998225005185,0.017295553365970658
Very large HDL (average diameter 14.3 nm),-0.000345052242590577,0.0052583181423015045
Very large VLDL (average diameter 64 nm),-0.0006333030650011587,0.0028325263885991877
Very small VLDL (average diameter 31.3 nm),0.00273300947382011,0.0022436531176504917
p23400_i0,-4.985406088861943e-05,0.00039930327858258684
p23401_i0,0.00047307818648227313,0.0003071063873314448
p23402_i0,0.0028806703812728333,0.0010309258888693427
p23403_i0,0.00017186075140524044,0.0005859159231535635
p23404_i0,0.0003359042207286263,0.00038295286927207575
p23405_i0,0.0002616925287439713,0.00021975785751264618
p23406_i0,0.0006639282476740284,0.00043496070413386674
p23407_i0,0.00089646179913989,0.0007712595229782867
p23408_i0,0.00047421855412641337,0.0003804735759667132
p23409_i0,0.009063151454205073,0.0024440621385443837
p23410_i0,0.0006015831634740705,0.0010513965860222722
p23411_i0,0.0017480966462847195,0.0011360129433796893
p23412_i0,2.790336951666568e-05,0.00024033059284028256
p23413_i0,0.0018769928826289444,0.000919563557332903
p23414_i0,-0.00011004928392250662,0.0001575931420752247
p23415_i0,0.000498806147260465,0.00042920194852963877
p23416_i0,0.0010756404934646328,0.0006033478911809644
p23417_i0,-4.8281737582994024e-05,6.356903500883482e-05
p23418_i0,0.0013274652172297111,0.0005494962678715449
p23419_i0,0.00020286697162891074,0.000155632230974306
p23420_i0,0.0004917877665511314,0.0005242082287828085
p23421_i0,0.0007429211908740002,0.0006075169847643696
p23422_i0,2.737043206782127e-05,1.642218702602388e-05
p23423_i0,0.010270294182002093,0.0023910979580800806
p23424_i0,8.814847215041503e-05,6.317708455447765e-05
p23425_i0,0.00026769281079218826,0.00019922602008409692
p23426_i0,2.1886486541648882e-05,2.049063515152366e-05
p23427_i0,-7.397433870365676e-06,9.407644188381967e-06
p23428_i0,0.0017145476691379732,0.0011624405501765276
p23429_i0,-0.00021464211884836634,0.0009009976966697979
p23430_i0,4.339340342137675e-05,7.62243889705296e-05
p23431_i0,0.003188436152875232,0.0011726914809096155
p23432_i0,0.0017411462767731734,0.0009918365044453183
p23433_i0,0.0018137012422565317,0.0009669430139439992
p23434_i0,0.004452512648290773,0.0014632505384596102
p23436_i0,0.0017152141558849827,0.0007539776846435045
p23437_i0,0.006083412768404075,0.00243301486382448
p23438_i0,0.00016757583653246208,0.00034875298328519364
p23439_i0,0.00011772891197152718,0.00020007900263028402
p23440_i0,1.1624545889844969e-05,0.0002461113964865612
p23442_i0,0.000783019775575575,0.0004453668089815863
p23443_i0,0.028899482718907587,0.004517056040558583
p23444_i0,0.6852847782601479,0.0315125909170154
p23445_i0,0.004120932285956735,0.0023440638689267847
p23446_i0,0.16356972586385954,0.009958345850878023
p23447_i0,0.027475252034159292,0.0038910067042321247
p23448_i0,0.0402135769308897,0.005402883617654736
p23449_i0,0.00044477464954863227,0.0008828420479206855
p23450_i0,0.6489759638814661,0.03379306175500215
p23460_i0,0.014525468712444239,0.0022676569453227236
p23461_i0,0.0013312201295733067,0.0005513051225970574
p23462_i0,0.004058103129548881,0.0015244673034247335
p23463_i0,0.006639535782778766,0.00209850566618251
p23470_i0,0.012155190322436601,0.004385587299193922
p23471_i0,0.016453336339360282,0.0024265854827332355
p23472_i0,0.014593067590197125,0.0026250472892964906
p23473_i0,0.009936840741049797,0.0019241094959136608
p23474_i0,0.01566254223000429,0.0027080888072763642
p23475_i0,-0.00020895925666009453,0.0004145488104953193
p23476_i0,0.018856744800934553,0.00244431928667498
p23477_i0,0.022302222584723887,0.0032518855925251743
p23478_i0,0.00028962058458365306,0.00030234187212952016
p23479_i0,0.002625665505115367,0.0012311886276392303
p23480_i0,-0.0005146901889226049,0.0002552717488906235
