pathway_name,sage_value,sage_value_sd
Aromatic amino acids,0.049500809906269434,0.002060534660731648
Branched-chain amino acids,0.0009574695811475641,0.00031401694910124066
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),0.1522281833704595,0.003639073017849176
IDL (average diameter 28.6 nm),0.02417792937673197,0.0015980985544498663
Large HDL (average diameter 12.1 nm),-0.010021707825767652,0.0017007954589606398
Large LDL (average diameter 25.5 nm),0.01934959206984035,0.011427512443120624
Large VLDL (average diameter 53.6 nm),0.01038335547181282,0.0004450723496033678
Medium HDL (average diameter 10.9 nm),-0.023276626786046924,0.0013960891786536822
Medium LDL (average diameter 23 nm),0.08944245396348524,0.026584535630882953
Medium VLDL (average diameter 44.5 nm),-0.0232378213440847,0.0010613730495172148
Small HDL (average diameter 8.7 nm),0.0011375796700290018,0.0008749552704723501
Small LDL (average diameter 18.7 nm),0.06075820724888684,0.024560291518196487
Small VLDL (average diameter 36.8 nm),0.03299563835917297,0.0010267749619480638
Very large HDL (average diameter 14.3 nm),0.01732025132498822,0.0008801498138591269
Very large VLDL (average diameter 64 nm),0.08040250939445243,0.0018224423925744754
Very small VLDL (average diameter 31.3 nm),0.007572371532603389,0.0016065156762501093
p23400_i0,0.002832419336240899,0.00030730776144183465
p23401_i0,-0.003715590295381337,0.000634198647283157
p23402_i0,-0.0015799632555282175,0.0002901386273531958
p23403_i0,0.002858214086605793,9.730648055147237e-05
p23404_i0,-0.0008065240861472884,0.00013141974030022883
p23405_i0,0.018296590785601054,0.008428573814833383
p23406_i0,-0.006095873792667351,0.0002050314205551668
p23407_i0,-0.004636581886065969,0.0004316742145127607
p23408_i0,-0.006412638055044915,0.0003764550255896953
p23409_i0,0.0008151147062648223,0.000368697281857085
p23410_i0,0.01170841902427881,0.0007627999901318446
p23411_i0,0.0030432882234134556,0.00011080928192977422
p23412_i0,-0.0013725289869905824,5.4483092770353045e-05
p23413_i0,-0.002564559440828572,0.0001808106932301844
p23414_i0,-0.0034807153817739724,0.0001129740915166305
p23415_i0,0.0025759669582749887,0.00021071954352608734
p23416_i0,0.0034149128114643623,0.00013243250475747996
p23417_i0,0.017233112583409736,0.008451842439707225
p23418_i0,-0.006587851933268421,0.0002207003409369603
p23419_i0,0.0033889438494524313,0.0003027484185129317
p23420_i0,0.0017201177905277235,5.6543425892367424e-05
p23421_i0,0.004294974749910808,0.002161726630293939
p23422_i0,-0.003342213499657211,9.609505237073689e-05
p23423_i0,0.017328686105377297,0.0007775298552564415
p23424_i0,-0.005069371038246415,0.00020036140862762954
p23425_i0,-0.003352721959994822,0.0004655940518811491
p23426_i0,-0.003973639951687793,0.00012114686042394548
p23427_i0,-0.002414594170885078,0.0001153832901922721
p23428_i0,-0.0012240993380788995,5.1561965499112256e-05
p23429_i0,0.0009657939714025822,4.290963825930767e-05
p23430_i0,-0.0027343489792286406,0.00012705951525424536
p23431_i0,-0.0002875147806334499,8.621142101620668e-05
p23432_i0,6.745790444089787e-05,4.152961603825148e-05
p23433_i0,0.00030880377228035416,3.7398574332279126e-05
p23434_i0,-0.001900716889494157,6.371776814434598e-05
p23436_i0,0.0009078153868222739,3.061851855183046e-05
p23437_i0,0.01737909756159247,0.0004305342422311886
p23438_i0,-0.006079425530688395,0.0008334654648843174
p23439_i0,-0.0018070939854699943,0.0001153979462116756
p23440_i0,-0.0024798379902196163,8.516832288481895e-05
p23442_i0,0.00447552881806475,0.0003942005228183271
p23443_i0,-0.0005153027224282831,0.00021847694534018165
p23444_i0,0.02821811841300604,0.0015551664165313682
p23445_i0,0.014364063032694782,0.0009227899098688126
p23446_i0,0.00045936163323742163,5.9755188570402084e-05
p23447_i0,0.009838870515650858,0.00043163444499302173
p23448_i0,0.003997230031447717,0.0006169439344218717
p23449_i0,0.10765708244238871,0.003105436352465009
p23450_i0,0.016203058205567375,0.0014294871271769286
p23460_i0,0.07500460905088904,0.0019811473676127306
p23461_i0,0.01880515433060733,0.000633728858666965
p23462_i0,0.023806797685347797,0.000982497877094668
p23463_i0,0.015432449713112754,0.0006767239026850803
p23470_i0,0.03364100852079909,0.0012167494642621875
p23471_i0,0.020139300822022414,0.001513642091042227
p23472_i0,-0.03137988213626248,0.0011665804961438074
p23473_i0,0.02228555951554775,0.0010400003333058106
p23474_i0,0.45544609343985776,0.0057002533773401025
p23475_i0,0.033186121895830985,0.0016745091251884078
p23476_i0,0.5358115607951142,0.009131702502220135
p23477_i0,0.3901870627746833,0.006025637135290221
p23478_i0,0.004670030035210356,0.00018302087244552497
p23479_i0,-0.0007831869821113818,6.897860389354494e-05
p23480_i0,0.02468663214177972,0.0005591075556435315
