pathway_name,sage_value,sage_value_sd
Aromatic amino acids,0.07814447577586364,0.008207698706344664
Branched-chain amino acids,0.12874220729331395,0.013326954635882236
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),0.038699783685598385,0.003047936979561766
IDL (average diameter 28.6 nm),0.3224041107112297,0.018030727676596404
Large HDL (average diameter 12.1 nm),0.01221450848363742,0.0034800363598642002
Large LDL (average diameter 25.5 nm),0.3806994789281553,0.043063597639065504
Large VLDL (average diameter 53.6 nm),0.04903890036688485,0.005499155761586835
Medium HDL (average diameter 10.9 nm),0.041198525986675026,0.011357928023928519
Medium LDL (average diameter 23 nm),0.2859142337428096,0.01950601770127239
Medium VLDL (average diameter 44.5 nm),0.02045648519670465,0.004723971937755578
Small HDL (average diameter 8.7 nm),0.29963771760080626,0.025822724861428666
Small LDL (average diameter 18.7 nm),0.4278057844238671,0.043924653654902834
Small VLDL (average diameter 36.8 nm),0.34691535883302865,0.025322271095081242
Very large HDL (average diameter 14.3 nm),-0.004555064799474164,0.0058664563815123685
Very large VLDL (average diameter 64 nm),0.051792350188449784,0.006368195361920599
Very small VLDL (average diameter 31.3 nm),0.9222300816208303,0.04486284747069712
p23400_i0,0.01116283672829214,0.003649971138261311
p23401_i0,0.025569865693094895,0.00396093013885308
p23402_i0,0.02384974280556861,0.003471008574254921
p23403_i0,0.019181992664736906,0.0023211914625594706
p23404_i0,0.008939793325349431,0.0023410350105875226
p23405_i0,0.021922259926905337,0.00496582648638259
p23406_i0,-0.0028338471039469665,0.0008695787949620315
p23407_i0,0.015026699182522231,0.0020698079203147457
p23408_i0,0.004280452680134287,0.0007732903656269912
p23409_i0,0.1423886963249452,0.008350556883954063
p23410_i0,0.05233530927771037,0.005803853191675144
p23411_i0,0.030982408547326753,0.004654850023946931
p23412_i0,0.01534047802377004,0.002040213479622941
p23413_i0,0.045194985445736933,0.004526729538739512
p23414_i0,-0.001591912097979177,0.0021886497373159734
p23415_i0,0.0035110603459373624,0.0027144730535072934
p23416_i0,0.02468074891521852,0.0027724330841114937
p23417_i0,0.027264741247207982,0.004896837158013649
p23418_i0,-0.00295583101773589,0.0007182268262718393
p23419_i0,0.021187914020492953,0.004229466534435749
p23420_i0,0.012657701541869092,0.001657923355496024
p23421_i0,0.011271131628562196,0.004238776622646846
p23422_i0,-0.003274682948919826,0.0013038248448428013
p23423_i0,0.09475720665619658,0.007968308210915986
p23424_i0,0.008805969016926542,0.0014803942644842467
p23425_i0,0.0411835546686026,0.005336186531561679
p23426_i0,-0.0058456773816623,0.0018075464785101518
p23427_i0,0.002830943552018839,0.002782525995971794
p23428_i0,0.05439293332372042,0.004335791693918591
p23429_i0,0.08459366916240035,0.006580813131277566
p23430_i0,0.0017265848962445644,0.002406227781259516
p23431_i0,0.06784292741550109,0.005257187930135638
p23432_i0,0.06460768107750119,0.005300256309240231
p23433_i0,0.05698437353373776,0.005174788892706456
p23434_i0,0.010707220738128359,0.0043771266431181215
p23436_i0,0.019829125920765276,0.004290644216182513
p23437_i0,0.005869135281233687,0.0038271264155324107
p23438_i0,0.022155855837058105,0.003913983277371931
p23439_i0,0.0804509138841222,0.00643857923525902
p23440_i0,0.00281400823309474,0.002624919505080962
p23442_i0,0.0710540061574113,0.0066283406885325104
p23443_i0,0.050603401006282064,0.005094724102437308
p23444_i0,0.002455391614977465,0.001526457515672
p23445_i0,0.05588420215425261,0.005418925312543247
p23446_i0,0.058016030855480356,0.0054723061257227566
p23447_i0,0.03147217356112894,0.0035010080356082628
p23448_i0,0.04969947887644454,0.005204911823494093
p23449_i0,0.012047755962478158,0.0029917465320772286
p23450_i0,0.007187768740383707,0.0019726453907177384
p23460_i0,0.030329030788349174,0.0039914357715568624
p23461_i0,0.018611518383225948,0.004163671637459312
p23462_i0,0.00034895367709824704,0.0008016820017057631
p23463_i0,0.035132960764085265,0.0043805242629656295
p23470_i0,0.03360923251587541,0.00402709031318956
p23471_i0,0.03350475967602367,0.0036220082427396313
p23472_i0,0.034864567202913394,0.0029268716815642644
p23473_i0,0.023644850898365856,0.0033891426923622343
p23474_i0,-0.0028310517970519676,0.00045044300794830155
p23475_i0,0.000677583127674301,0.000490124025837572
p23476_i0,-0.00022435133563226828,0.00025523778805160017
p23477_i0,0.01000586023544906,0.0011229294333938704
p23478_i0,0.03339161281111342,0.0029012519453070944
p23479_i0,0.03952307245330628,0.004670744438624932
p23480_i0,0.12150841985042299,0.0073415949889243295
