pathway_name,sage_value,sage_value_sd
Aromatic amino acids,-0.0044406434511061405,0.00017693611008394862
Branched-chain amino acids,-0.35967727180626397,0.0139298506513025
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),-0.3531428537242173,0.03224031172421356
IDL (average diameter 28.6 nm),-1.3231031770166435,0.053075422584463655
Large HDL (average diameter 12.1 nm),0.4601993375333452,0.02118007333665905
Large LDL (average diameter 25.5 nm),1.162599956399895,0.04534126215875069
Large VLDL (average diameter 53.6 nm),-0.040225315667727385,0.0023515029143689687
Medium HDL (average diameter 10.9 nm),-0.49414844508552974,0.019682995760069332
Medium LDL (average diameter 23 nm),-0.010242258985487803,0.000421364820410775
Medium VLDL (average diameter 44.5 nm),0.2686956179511683,0.012282721779473788
Small HDL (average diameter 8.7 nm),-0.6929628810681479,0.026696281126415495
Small LDL (average diameter 18.7 nm),-0.029972430382023126,0.001208680787491135
Small VLDL (average diameter 36.8 nm),0.4109990704715313,0.01803077311803041
Very large HDL (average diameter 14.3 nm),0.05062824208873613,0.002109633077325806
Very large VLDL (average diameter 64 nm),-0.08007123314554764,0.005460339697226827
Very small VLDL (average diameter 31.3 nm),0.3414987056122098,0.013563160747545544
p23400_i0,-0.5774423957174213,0.022112309773378393
p23401_i0,0.0865312091213772,0.003461069953310006
p23402_i0,-0.2497174996166936,0.01066614829207708
p23403_i0,0.331381871013898,0.014537321619356489
p23404_i0,-2.173920002432228,0.09108218652047775
p23405_i0,0.3178203567487061,0.01284938627717774
p23406_i0,-0.22234998915342566,0.008762719196006213
p23407_i0,-0.05977059231065315,0.0028810911036799445
p23408_i0,-0.6146393970896373,0.03442529258602551
p23409_i0,0.039755089600256616,0.0016017730772322782
p23410_i0,0.03552848631754734,0.001414602726880368
p23411_i0,0.7363622671342007,0.02726830103977629
p23412_i0,0.08933487116555408,0.004156440113583531
p23413_i0,-0.07121939688812966,0.0029095519582818348
p23414_i0,-0.06493231752072881,0.0023932346288756045
p23415_i0,-1.0252654291278775,0.039879454774835524
p23416_i0,0.14616302887322966,0.006864707284417046
p23417_i0,0.38125277561620463,0.01584821510565621
p23418_i0,-0.2537446326581954,0.010024428915005722
p23419_i0,0.21597810534477618,0.00845888113737785
p23420_i0,0.03532246578655753,0.001661069901747363
p23421_i0,-0.0609938493409563,0.002263419238448323
p23422_i0,0.022885783900544347,0.0008748918530973577
p23423_i0,0.4770387128059232,0.01830841247686159
p23424_i0,-0.15901618569299256,0.008087500785170934
p23425_i0,0.8556590436625122,0.03304929340062228
p23426_i0,0.18916225390317848,0.0071017188839273245
p23427_i0,-5.1883468618579764e-05,1.971535112821146e-06
p23428_i0,2.3003038620836733e-08,1.0299314083906153e-09
p23429_i0,7.20146052077089e-07,2.7328462475210206e-08
p23430_i0,-5.427031725286224e-05,2.075819909578743e-06
p23431_i0,20.52921432009426,0.3908087072540703
p23432_i0,13.873046655832452,0.3661109648725698
p23433_i0,2.8394517575557963,0.0941026166781579
p23434_i0,0.15266530329446604,0.0056487934087817325
p23436_i0,0.8789494287484596,0.03051956505875092
p23437_i0,-0.22618917666162597,0.00835573078233095
p23438_i0,0.20676434574898261,0.007747138522993001
p23439_i0,0.1977507185497754,0.008190602394067952
p23440_i0,-0.11325092562300165,0.004273346820883875
p23442_i0,-0.9747892962337114,0.03803939466111301
p23443_i0,-0.5370683097734669,0.01846745952123202
p23444_i0,-0.16393948822447665,0.008023318867883756
p23445_i0,0.5703038079564313,0.021203499094016566
p23446_i0,-1.2841470689774444,0.050524043192641435
p23447_i0,-1.8979354762110845,0.07763425448337212
p23448_i0,3.626714981035298,0.13588791338974482
p23449_i0,-0.10025022912461888,0.0038371387285505683
p23450_i0,0.01384796927475725,0.0005935716194237229
p23460_i0,0.24387821611817362,0.009723069272739733
p23461_i0,-0.14403682894255887,0.005034672418299919
p23462_i0,0.14146952153838238,0.00595958642760486
p23463_i0,-0.005563866270420541,0.00021497122025763987
p23470_i0,-0.11850553992197095,0.004642661413928048
p23471_i0,-0.25329022054268335,0.009592842270751125
p23472_i0,0.008752780316388748,0.0003776927550618096
p23473_i0,0.002799336232421541,0.0001033045240868133
p23474_i0,0.012510427914664867,0.0007494230547182186
p23475_i0,-0.001035806368487298,0.00011416354755419957
p23476_i0,-4.369904347922722e-05,2.7058119997802525e-06
p23477_i0,-0.00013476007216177088,5.421938508023766e-06
p23478_i0,0.0012780803598564953,4.718631210563087e-05
p23479_i0,0.3685127604311152,0.012935408207019746
p23480_i0,2.91068600738113,0.1030585619927917
