pathway_name,sage_value,sage_value_sd
Aromatic amino acids,0.2164571330033401,0.0014073323433598079
Branched-chain amino acids,1.0586591657810283,0.00527822385995372
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),-0.0054155273503435535,0.00043082257429460463
IDL (average diameter 28.6 nm),0.054999779389619745,0.0017178287376468037
Large HDL (average diameter 12.1 nm),0.055622256072889384,0.0006498695867612168
Large LDL (average diameter 25.5 nm),0.41747447972728996,0.05292800832937545
Large VLDL (average diameter 53.6 nm),0.016074955013082367,0.0002805249381913702
Medium HDL (average diameter 10.9 nm),0.025446765872706965,0.0004679428875809098
Medium LDL (average diameter 23 nm),0.1973898526395261,0.03884261012276897
Medium VLDL (average diameter 44.5 nm),0.005633849321667361,0.00014880778390280125
Small HDL (average diameter 8.7 nm),0.06370564028261438,0.0013423439980996025
Small LDL (average diameter 18.7 nm),0.18058434215286678,0.024616313084764342
Small VLDL (average diameter 36.8 nm),0.06614959173996385,0.0010043680174115703
Very large HDL (average diameter 14.3 nm),0.0051952344132834075,0.0005387155238719041
Very large VLDL (average diameter 64 nm),0.006055973987909468,6.816690624160282e-05
Very small VLDL (average diameter 31.3 nm),0.01543657847459466,0.0005841603924360929
p23400_i0,0.0018359245432663538,0.00013858900333715794
p23401_i0,0.0020135472561200367,0.00040116788763424596
p23402_i0,0.0025274141249165996,0.0001656222992717345
p23403_i0,0.0019241555581655564,4.598331972501557e-05
p23404_i0,0.010824983565874169,0.0015922890170727672
p23405_i0,0.09742755179594297,0.018664878926114604
p23406_i0,-0.001389761394385972,4.983361391779203e-05
p23407_i0,-0.0008723859991590685,9.940882499875741e-05
p23408_i0,-0.0008870763268681032,6.593965525217395e-05
p23409_i0,0.00012149080181393041,2.2595584532640864e-05
p23410_i0,0.006557774551111911,0.0003445581678220458
p23411_i0,-0.00031271558076493563,1.0600240190991359e-05
p23412_i0,0.0005223558326877116,1.801501074137233e-05
p23413_i0,0.0006728410633465039,0.0002374655653527019
p23414_i0,0.0002810272436691431,7.195834518063796e-06
p23415_i0,0.0022187277149891584,0.0001682687214170067
p23416_i0,0.002230918569608068,5.843756413648669e-05
p23417_i0,0.09475270203347212,0.01932690917829732
p23418_i0,-0.0017353506646816147,8.269161051302498e-05
p23419_i0,0.0008771952987167974,9.07540504259746e-05
p23420_i0,0.000957801503855117,2.6938617624064697e-05
p23421_i0,0.0750287457270612,0.013763290311044264
p23422_i0,0.003329872969383133,6.0123599588527e-05
p23423_i0,0.0032501117884914826,0.00014106454453720506
p23424_i0,-0.0005112115977280573,2.360234187144276e-05
p23425_i0,0.0005889184144367699,0.00025060567255810837
p23426_i0,-0.00034265572747136085,9.29142000074984e-06
p23427_i0,-0.00031421295047256943,0.00013732158253687823
p23428_i0,0.003427393715887017,9.771175326031442e-05
p23429_i0,0.026664615032037816,0.0012603721485871153
p23430_i0,-0.0007543015400224014,0.00011304124799310013
p23431_i0,0.058429095516163716,0.0005539488090453593
p23432_i0,0.05082232822913975,0.0005278223264126662
p23433_i0,0.042155495454234714,0.00048432046386677035
p23434_i0,0.005587736315468168,9.942633540120177e-05
p23436_i0,-0.0005810539461475274,1.716061767214014e-05
p23437_i0,0.005295226418583388,9.216987852824348e-05
p23438_i0,-0.001254194654723929,0.00014893436021013657
p23439_i0,0.014619986453303618,0.0008093727191840141
p23440_i0,-0.0013237449450220911,8.216391493694644e-05
p23442_i0,-9.143665307800876e-05,2.9697467030485093e-05
p23443_i0,0.03763824220808841,0.0005097991608921266
p23444_i0,0.021937439630181178,0.00029999119855666915
p23445_i0,0.05124839542340615,0.000899649238487783
p23446_i0,0.018794283418840346,0.00046628833266122846
p23447_i0,-0.0007256364951589208,7.55416669811054e-05
p23448_i0,0.015108241641250042,0.0004750863943753556
p23449_i0,0.03983208169968533,0.0012570770144743146
p23450_i0,0.006433637554594372,0.00014569106829489923
p23460_i0,0.016853012049277465,0.0002719344683246331
p23461_i0,-0.0008255913262061404,6.73078961303998e-05
p23462_i0,-0.0005054327313156819,5.558727319710665e-05
p23463_i0,0.004357421002158627,0.00011529163254713081
p23470_i0,0.0006568659278069821,7.477519071347115e-05
p23471_i0,0.02081019299243155,0.0002882446368867277
p23472_i0,0.01329634771090158,0.00016180189104713386
p23473_i0,0.011607004141990621,0.00023290447985165345
p23474_i0,0.014574147870809824,0.00019277874909032867
p23475_i0,-9.328780613520293e-05,5.5889190512399306e-05
p23476_i0,0.004726067575941417,0.00017026773287699449
p23477_i0,0.0028562025192101423,5.94203445025577e-05
p23478_i0,-0.0010500476888901733,4.568468336124535e-05
p23479_i0,0.020840646096188586,0.0004025119954673365
p23480_i0,0.053093999862196865,0.0005397732742010937
